publishedAt,authorDisplayName,textDisplay,likeCount
2025-04-06T16:14:19Z,@MOCKT342,"Wahahahahha<br>&quot;Kapitalisme&quot; sudah merajalela,<br>Itu pertanyaan yang slalu terngiang di kepala ku om<br>Knpa slalu kaum menengah yang di bebankan<br>Kaum menengah kebawah dikasih &quot;bantuan&quot; dengan target akumulasi suara (yang katanya terbuka)<br>Privilege apa yang kaum menengah dapet dengan apa yang mereka korbankan, pajak di naikan, tapi apa yang di dapet? Pembangunan IKN?<br>Kesehatan? Claim BPJS aja susah, pembangunan negara? Emang negara membangun apa yang punya impact besar untuk kesejahteraan atau kemajuan masyarakat?<br>NKRI harga mati, doctrine yang digunakan para kapitalis untuk memanipulasi masyarakat yang malas berpikir<br><br>Tapi dibalik itu om ray,<br>Apakah ada solusi untuk negara kita yang sedang masuk angin ini?<br>Dengan masyarakat yang dibuat miskin, sistem pendidikan yang masih seperti saat ini? 😢😢<br><br>Keserakahan manusia semakin menjadi, hati nurani yang hilang ntah kemana<br>Kebebasan berpikir yang dibatasi",0
2025-04-06T15:21:53Z,@FransiskusSudanto,"Makan nasi dg kecap juga bisa , tidak usah takut mati , yg penting jadi orang baik benar adil jujur.",0
2025-04-06T14:20:48Z,@PurwantiRatna,"Orang miskin harus bersatu saling membantu dan saling memberi serta saling menghormati. Inshaallah hidup cukup sederhana bahagiya bisa neruma apa adanya. Dan sll tergantung pada Allah swt.<br>Jgn tergantung pada sesama makluk ciptaan Allah. Lebih beriman dan bertaqwa kpd Allah swt. Sll iktiar , berdoa dan memohon oada Allah swt. Semua hasilnya kita serahkan pada Allah swt. Yakin, yakin, yakin , Haqul yakin Allah pasti mencukupi sgl kebutuhan kita dan membereskan sgl urusan kita. Aamiin yra.",0
2025-04-06T12:53:11Z,@DowiShine,"Yg paling berdampak itu ibu rumah tangga. Tertekan harus sangat2 bijak mengelola keuangan dalam rumah. Mengutamakan asupan gizi utk anak2, yg merupakan penerus bangsa nantinya. Namun gak sedikit kepala rumah tangga yg di PHK, atau usaha kecil2an lesu. (Abaikan jika laki2 mokondo ya, back to serius). Begitu kerasnya para ibu rumah tangga back up, mungkin memutar uang rumah tangga agar kondisi dalam rumah baik2 saja. Tolong lah para petinggi negeri STOP EGOIS, kalian butuh rakyat utk menjabat, tapu kalian lupakan rakyat begitu diatas langit kekuasaan. Rubahlah kondisi negeri ini menjadi baik kembali, STOP mengambil hak rakyat, bantu rakyat sejahtera, pendidikan, kesehatan, sosialnya rakyat jangan dimanipulasi lagi. Yg pada akhirnya semua pun ikut andil menghancurkan negeri ini pula karena merasa terus lapar dan dahaga.",0
2025-04-06T10:58:10Z,@bajrakeynan75,"jaman tiap detik selalu berubah maju,,,dan kalo kalian pinter ke depan apa yg bisa mengalahkan dunia! yaitu teknologi yang akan menguasai dunia maka berfikirlah bagaimana mengembangkan teknologi",0
2025-04-06T10:51:21Z,@Budimulyono383,Jenius 👌 pakta full,0
2025-04-06T09:25:17Z,@gunawan8925,Mantab nh bagus banget donk,0
2025-04-06T09:15:33Z,@santikenzi14,makin sepi ni bisnis Furniture alias mebel...  sepi banget  dr jaman korona ampe skrg makin nol..  gimana dong solusinya....,0
2025-04-06T05:19:44Z,@nurfarida8801-r2j,"Benar2 yg aku alami sangat menyakitkam,semua kebijakan pemerintah membuat usaha km bangkrut,skrng buat makan aja susah,anak km  semua nganggur.",0
2025-04-06T04:14:40Z,@WAYAN-s8i,😭😭😭😭😭😭😭😭,0
2025-04-06T04:08:48Z,@jarwodurmad9182,ijin share,0
2025-04-05T23:06:47Z,@tonykustiadi3213,APAKAH ITU HASILNYA!!!!???,0
2025-04-05T18:53:45Z,@Byen0500,Real kali ah,0
2025-04-05T17:02:43Z,@GandiTantono,Pajak tinggi korupsi besar,0
2025-04-05T16:01:18Z,@kenzo9932,Yg otak bebal pasti masih belain pernyataan² pemerintah bang !!!,1
2025-04-05T13:27:59Z,@nirpana354,"Sangat terasa indonesia diambang kemiskinan, kehancuran, proyek bergizi gratis tdk tepat sasaran, malah ngabisin anggaran tolong dievaluasi, siap2 phk masal di industri,  perhotelan, travel",0
2025-04-05T10:20:28Z,@sulungmaulana314,Kita hidup di bawah naungan negara INDORAKUS...😢😢😢parah...,0
2025-04-05T09:38:55Z,@wewatchingyou5617,"gua tinggal dan kerja di negara tetangga. dari pengamatan gua, indonesia kian parah cara pemerintahannya. paling jelas KORUPSI. para pejabat royal. pajak keterlaluan.. pendidikkan utk rakyat bertambah parah. penciptaan lowongan pekerjaan turun. birokrasi membuat investor lari ke negara tetangga. pengelolaan hasil bumi hancur di jarah dulu oleh para politisi.. mafia dimana mana. ahh capek gua melihat indonesia..",0
2025-04-05T07:44:41Z,@yunuswie1177,👍,0
2025-04-05T07:03:23Z,@MobelejenYu,"Tp kalau dipikir” ya para elit gini, kalau kelas menengah semua miskin terus penopang negara siapa buat konsumen?",0
2025-04-05T04:15:05Z,@HjcBerkah-rt1yn,Sanatai saja tanah kmi subur hasil panen alqmdllh cukup,0
2025-04-05T03:58:15Z,@YuciAndriyani,Indonesia generasi muda nya kerja keluar negeri yang didalam negeri tinggal yang tua,0
2025-04-05T00:12:25Z,@yukachanaja8,"Terima kasih atas Pencerahannya mas Raymond, sekarang tinggal masing2 aja  berusaha dengan keras, dan jangan berharap dengan pemerintah yang korup.",0
2025-04-04T20:41:06Z,@OpungSedayan,Hancur hancuran Negara ini,0
2025-04-04T16:09:06Z,@feriandyofficial732,Jaman pak harto smpai sby ekonomi stabil dan dipegang joko bobrok skrang pak prabowo kena imbasnya dan suuruh tanggung jwb joko atas utang negara juga korupsi bnyk di era dia,0
2025-04-04T12:46:44Z,@Sunarto-c4l,Presiden omon2,0
2025-04-04T11:16:43Z,@manusiakuatir184,"Gw ttp bersyukur tinggal di indonesia meskipun bnyak kurangnya. Mau gimana lag, udh takdir lahir di sini, jdi enjoy aja dgn semua gejolakny. 😂",0
2025-04-04T08:45:25Z,@didinrosidin8445,Ancaman UNI eropa jadi kenyataan pada tahun 2022 UNI eropa menyatakan akan memiskinkan Indonesia buntut dari hilirisasi nikel,0
2025-04-04T08:03:46Z,@gunplatinum761,Mantab bg raymond salut utk speak upnya &amp; tetap semangat untuk mengedukasi kita rakyat indonisa,0
2025-04-04T02:20:14Z,@dederismana_04,Indonesia lagi tidak baik baik saja bro...,0
2025-04-04T01:50:16Z,@mungphin,"Intinya masa pemerintahan jokowi salah menerapkan kebijakan, mengejar nilai ekonomi makro dengan mengundang investor padat modal masuk untuk produksi di Indonesia, buka dan olah pertambangan tingkatkan nilai tinggi otomatis PDB meningkat , tapi untuk usaha micro dan menengah nyaris tak dibantu malahan memberlakukan standar sni ketat, izin berbelit, dan kesulitan dpt modal pinjaman bank seolah olah pemerintah ingin menekan habis kesempatan rakyatnya maju.",0
2025-04-04T00:11:51Z,@mumunmilo147,"Bertawakal membuat tdk kwatir semua sdh ada yg ngatur , rejeki mahluknya2 Allah ﷻ sdh punya jatah masing masing",0
2025-04-03T15:43:48Z,@permatarubby9622,"INDONESIA BYK ORG PINTAR YG BISA MEMAJU KAN, TP SAYANG BUAYA LEBIH BANYAK SERTA KAUM SANTAI YG GAJI JLN TERUS TERLALU BYK",0
2025-04-03T15:37:14Z,@AlphaKilo-e8n,&quot; KEJAYAAN DAN KEMAKMURAN PERLUKAN PERGORBANAN &#39; <br>TAPI SERING KALI YANG MENGUNTUNGKAN HANYA PARA ATASAN  &quot;<br>AKHIRNYA  RAKYAT BAWAHAN  <br>GK MAKAN ...,0
2025-04-03T14:45:07Z,@unbiasedman2752,"@RaymondChin itu bapak saya bang <a href=""https://www.youtube.com/watch?v=baNN1sdeHEM&amp;t=6"">0:06</a>",0
2025-04-03T13:43:03Z,@zulfanchan689,Cari pemimpin yg pya kopentensi dibidangnya yg cerdas dan jujur cinta kepada negeri ini,0
2025-04-03T11:50:06Z,@adimulyadi4958,"Dampaknya yg terasa orang miskin,tp buat golongan menengah ke atas,saya rasa ga begitu berdampak,Seharusnya pemerintah memperhatikan golongan masyarakat miskin,jangan cm skdr ucapan,tp perlu perbuatan nyata,Karena kalian jadi pejabat karena di pilih orang miskin",0
2025-04-03T09:53:32Z,@wisataenkuliner6925,Karakter suaramu soft tapi musiknya di bbrpa part kekencengan. Jadi kayak ketimpa bang,0
2025-04-03T09:49:59Z,@Banghar-k7m,Baik apa an baik bagi pejabat dan koruptor bagi mereka yg terang sementara rakyat tidihiraukan pimpinan munafik yg tangung utang negara rakyat tapi rakyat cuma jadi sapi perah,0
2025-04-03T07:19:27Z,@akilmuhammad8933,Uplos be with you bro. ❤. Salah satu solusinya adalah Libatkan setiap aktivitas kerja melibatkan norma kejujuran,0
2025-04-03T06:26:12Z,@alhaedaredar9563,"Barokallah, semoga Allah mmperbanyak orang2 seperti Raymond",0
2025-04-03T05:34:18Z,@syargani0113,"Allah sebaik baik penyelamat, patuh dan taatlah atas hukum Allah dan rosulnya.",0
2025-04-03T05:20:54Z,@yunusardianto6989,Indonesia Mengalami Kehancuran/Resesi Ekonomi mulai Awal Tahun 2025 ini Dampaknya Byk skli.😁🤗😊,0
2025-04-03T05:20:25Z,@bustanulafdal417,"Yg bilang Indonesia itu baik² saja pasti para pejabat negeri ini. Tujuannya apa? Supaya mereka terlihat berhasil dlm bekerja, supaya mereka bisa lebih banyak lagi korupsinya",1
2025-04-03T03:16:00Z,@Ridwan-jr6hd,Perkuat agronomi.... perbyk istighfar trussss,0
2025-04-03T02:35:19Z,@Sholeh12-ze6uo,Koroptor makin kaya,0
2025-04-03T00:29:50Z,@AuliaNurfitriyah,Kayak gini kok gk jd menteri??,0
2025-04-02T23:58:00Z,@nofandarrasyid7457,"kalo menurut gua .. indonesia ni sdh di ambang HANCUR .. kita realistis saja .. solusi nya mnrt gua kita sdh waktunya referendum saja .. indonesia terlalu gede ga tercovert oleh pemerintahan  yang cuma di gawangi oleh manusia2 bobrok ga punya kapabilitas .. mgkn lebih baik bikin negara2 masing2 .. misal sumatera jadi satu negara .. kalimantan,papua, sulawesi dll sapa tau bisa bangun kesejahteraan masing2 juga .. kita liat dgn jujur mereka yg sudah keluar dari indonesia mulai keliatan berbenah",0
2025-04-02T15:46:59Z,@syafrizalrizal3241,Akibat rekayasa pilih pemimpin rakyat aja tidak percaya negara akan maju,0
2025-04-02T14:06:23Z,@GaleriLaban,Pemerintah Indonesia harus bijak.. Dalam manage negara ini..,0
2025-04-02T14:05:57Z,@GaleriLaban,Kita akan makin miskin.. Dibuat oleh Aturan negara,0
2025-04-02T14:03:01Z,@SarahDashaTaran,pajak opsen bikin males bayar pajak motor.,0
2025-04-02T13:42:03Z,@Fahri-b9u,"Bener bang saya akhir2 ini merasa cemas dengan berita2 di indonesia,tambah dengan ketimpangan penghasilan yg tidak seimbang.yg kaya makin kaya.yg miskin makin susah,sulit.tambah pemerintah tidak bersama rakyat bawah.",0
2025-04-02T09:31:00Z,@AndrianWilly,"Fakta masyarakat hidup di perkampungan makin melarat ,",0
2025-04-02T03:12:07Z,@abellaaakeren6054,Semoga Allah lindungi Ka Raymond dan di jauhkan dr marabahaya aamiin maju terusss semangat speak up terussss,0
2025-04-02T02:57:56Z,@iklasulamal1253,"Baik baik saja, asal mau kerja keras, yang penting jangan sampai punya mental miskin😂",0
2025-04-02T00:43:58Z,@diyunm.a,memang orang yg suka membodohkan orlin sdh merasa sangat lebih  dr yg lebih diatasmu msh ada atasnya lagi  jngan berfikir  sdh sangat lebih dr yg lebih dlm segala hal akan selalu brr beda2 dlm setiap hal dan keterbatasanya,0
2025-04-02T00:37:43Z,@diyunm.a,Memangnya dpt menentukan dlm segslanya dpt melebihi yg berada diatas yg namanya perjalanan kehidupan dlm setiap kurun waktu past akan mngalami petubahan atau mngslami lebih atau kurang itu sdh pasti semmuanya sdh ditentukan oleh yg M H  Kuwasa kita semua tinggal memjalani dan berusaha baik dan buruk sdh ada ketenyuanya yg sesuai dg kkuatan doa dan juga usaha setiap manisia,0
2025-04-01T17:41:45Z,@AmanRahman-q4t,"Semenjak si merempeng mulai mimpin 2 tahun sdh kelihatan mulai miskin negara hutang melulu,korupsi penghianat bangsa maling d biarin....",0
2025-04-01T15:20:40Z,@sakinah_centil,Jangan salahkan pabrik diindonesia pada minggat negara..😢😢,0
2025-04-01T15:16:05Z,@sakinah_centil,Deflesi bukannya kurangnya daya beli..???<br>Dan tandanya edar uang tidak ada atau sedikit.<br>Ekonomi ini berarti lg sulit..,0
2025-04-01T07:42:09Z,@h.m.5741,Benar bro itu netizen yang sdm rendah makanya mereka bilang biasa biasa saja,0
2025-04-01T07:22:32Z,@SuperJIPANK,Media ini cuma Proxywarnya G Soros<br>Response media ini dengan tindakan Positive,0
2025-04-01T04:15:55Z,@wahyualamsyah5292,👍👍👍👍👍,0
2025-04-01T00:26:09Z,@TaslimOke-y7o,Ciri2 negara akan maju punya pemimpin amanah bukam pemimpin yg korup punya UUD hukum mati untk pejabat yg korup penegak hukum yg korup,0
2025-03-31T22:15:38Z,@brounzane-,Kampanye aja suara kuat...hahaha ehh dah jadi glmor buat susah negara,0
2025-03-31T19:45:02Z,@puppiesline,"100% omongan lo bener bang,sekarang indonesia otw makin hancur bang👏🏻",0
2025-03-31T16:12:00Z,@LiaWati-jo7uf,Ini ulah 58%,0
2025-03-31T14:23:22Z,@Cangkircangkir-u7f,"Waspada  2025__awal politik yg kurang sehat,,,dlm segala sektor yg menyangkut ke uangan  Negara.....untuk menengah kebawah gelap_____pjbt kelas atas bisa mempermainkan ini semua dlm sistem,ke uangan.....waspada...inflasi dan krisis moneter....di 2025____2026",0
2025-03-31T02:06:18Z,@sugengpancaatmaja2103,PANCASILA   !   YESS    !,0
2025-03-31T02:05:26Z,@sugengpancaatmaja2103,KOMUNIS .  LIBERALIS  . MODYAARRRR    !,0
2025-03-31T02:05:16Z,@sugengpancaatmaja2103,KOMUNIS .  LIBERALIS  . MODYAARRRR    !,0
2025-03-31T02:05:06Z,@sugengpancaatmaja2103,KOMUNIS .  LIBERALIS  . MODYAARRRR    !,0
2025-03-30T14:03:10Z,@hankundjoni2349,Menurut ilmu yg paling ideal kalo suatu negara yg sdh tak tertolong utangnya dan penuh koruptor berkeliaran dan tak bisa diapa apain. Maka obatnya utk sembuh negara tsb adalah biarkan hancur melebur baru bikin negara yg lebihbb😊ermwryabat,0
2025-03-30T09:27:24Z,@AbdullahYunus-h3p,"Ckp je pandai, boleh dtg mesia kje kebun, KAIT sawit, tk perlu pp.",0
2025-03-30T09:00:43Z,@ZulfakarAbdi,"Dari sesudah reformasi indonesia tdak pernah baik baik saja ,jadi ga usa kau banding2 kami sdh kebal dgn kesusahan",0
2025-03-30T03:28:51Z,@PuteratamimAlMahdi-c8y,"Semoga Indonesia cepat cepat keluar dari keburukan,kesusahan.  kami rakyat Malaysia sentiasa mendoakan yang terbaik untuk rakyat Indonesia.",2
2025-04-06T04:08:53Z,@WAYAN-s8i,Amin ya Tuhan 🙏🙏🙏🙏🙏,0
2025-03-30T03:10:17Z,@PuteratamimAlMahdi-c8y,Saya org Malaysia kerja kuli buat jalan saja pakai Honda hrv 2024 ❤❤❤ Malaysia lebih kedepan,0
2025-03-30T03:07:47Z,@PuteratamimAlMahdi-c8y,Huhu Malaysiaku kaya..... Alhamdulillah kami maju jaya . Malaysia boleh!!!..,0
2025-03-30T01:46:38Z,@PonimanFaqih,"Di indonesia yg jd jubir orang miskin,,,semua orang2 kaya,,,,darimana kemiskinan bisa terwakili,,,,orang miskin di indonesia itu 150 juta,,,yg miskin akut 100 juta,,,,,presiden2 yg di pilih oleh partai2 gak bakalan ada yg bener,,,,pasti biadaf semua,,,memiskinkan rakyatnya tambah parah iya",0
2025-03-29T20:38:07Z,@DRachmatAllah,"When I take every bits of informations here, otakku meleduk dengan brainstorming karena kekhawatiran yang mendalam 😢.",1
2025-03-29T20:47:07Z,@DRachmatAllah,"This truly is a horrifying catastrophe, man.",0
2025-03-29T16:06:24Z,@tamorafesyen2663,Dagang merosot 85℅,0
2025-03-29T14:47:35Z,@ryanio8344,"Convert k emas duit kelen smwa buruan sebelum terlambat, tinggalkan saham dan deposito!!!",0
2025-03-29T02:05:41Z,@AnakLanangSorkelir,Jokowi kunci kehancuran indonesia,0
2025-03-28T21:19:48Z,@Betterlife_47,"Kemiskinan 90% bertambah sejak covid, kematian perdagangan offline dan berkurangnya tempat bekerja menambah kesengsaraan rakyat indonesia.",0
2025-03-28T16:03:19Z,@outoftheboxdesign4205,"Klo Singapore yg ak tau ya, pendidikan di nomor 1 in guru2 yg ngajar di daerah pelosok ditambahin dananya supaya smgt mau mengajar murid2 dsn. Supaya guru2nya sejahterah, SDM nya cerdas2, jd kita bs bnr2 ngolah SDA kita sendiri tanpa impor sana sini, pd pinter rakyatnya cr cuan sendiri. Mslhnya guru dsni aja miris keadaannya ya Allah g heran  pendidikan g maju2 makin dodol rakyat2 kita, makin g mampu lah SDM kita buat bertahan di ekonomi kyk gni. <br><br>Itu anggaran duit drpd buat bkin makan siang murid yg jg g sehat2 bgt krn dpt nya susu UHT yg tinggi gula jg ye.. kk sy dikasih tuh dr posyandu susu apaantuh gulanya bnyk.bgt cuma nunggu kadarluarsa aj. Ngasih ke org jg kasian yg konsumsi. Mending sejahterahin guru2 aj dlu ya &amp; edukasi aj emak2 tentang gizi2 makanan biar mrk yg buat. Negara kita ini perlu EDUKASI. biar pd mkin g beg* . Ksel bgt.",0
2025-03-28T15:28:31Z,@MuhdShahSalleh,Kalau boleh jangan sebut negara bila kita berbexa pendapat.yg tak baik segelintir orang sahaja.orang in donesia Dan Malaysia begitu akrab sejak Dari dulu lagi.jangan ada pihak yg timbul sengkita kerana mereka yang datang kerja di Malaysia baik baik saja,0
2025-03-28T11:36:36Z,@NurBaeti-o9z,pinter bgt u bang,1
2025-03-28T08:28:15Z,@NikolausVeryPermana,Indonesia mode 58%,0
2025-03-27T22:30:31Z,@KajiRofiq,Yg tidakbaik baik itu sudah dari 2014...salah ngurus kelola negara...,0
2025-03-27T14:32:55Z,@nursehaumar7395,Penguasanya Loyo Kurang Setrum 🥱🤭😤,0
2025-03-27T03:52:44Z,@salisazanuba37794,Sepertinya sy masih inget cuma pak Anies yg serius memikirkan kaum middle class.,0
2025-03-27T01:25:07Z,@XxSandiixX,negara kita banyak hutang presiden sama kementrian sekarang mengutamakan uang bukan mengutamakan pangan makanan dan ekonomi gw udah kesel dari sebelum belumnya udah lama banget udah berapa kali gunta ganti presiden🙄,0
2025-03-27T01:00:59Z,@MASUDIMASUDI-n6l,Efek 10 tahun tukang kayu suruh bangun apartemen,0
2025-03-26T23:04:05Z,@Ahmad279-vj3ss,Sdh ngga optimistis lg bg gue sama negeri ini. Black era coming soon.....,0
2025-03-26T21:11:24Z,@Fawziasik.,"Pada dasarnya,,para koruptor di lindungi dan di manja masalah hukum nya..yah jadinya begini..",0
2025-03-26T18:22:03Z,@Y.M.SerabutanGaming,Makasih mas reymon.anda juga tidak buta dengan negara ini,0
2025-03-26T15:01:44Z,@YusriahmadrosdiRosdiawang,Bro susah mahu fahami  rakyat konoha sebagai besar mereka tidak pendidikan kurang ilmu pengetahuan tidak fahami ekonomi mereka mudah percaya cakap pemimipin mereka ikut saja tapi dalam  masa yg sama mereka tipu orang pemimipin mereka sendiri ….bila daya beli kurang Jika orang cerdik mereka akan faham bawa ekonomi sudah penat ….bila daya beli kurang cara tidak langgsung pendapat nagara jadi kurang itu tanpa rakyat konoha sudah tidak wang untuk belanja secara tidak nagara tidak dapat hasil dalam nagara sendiri maka terjadi lah perusahaan tutup maka untuk belanja jadi kurang begitu lah cara ekonomi berjalan dalam sebuah nagara andanya kurang rakyat kutip anggor itu tanda nya ekonomi nagara itu baik …..pra..go..go perlu cepat bertindak buang barang lama ganti barang yg miliki ilmu ada wawasan beri ruang anak muda yg miliki ilmu pengetahuan dalam semua bidang untuk BANGKIT kan ekonomi konoha jadi yg terbaik ……tapi syg pra…go..go masih guna barang lama yg rakyat nya dh tahu tidak blh buat kerja tido saja ….begitu polis buang saja barang dh jelas rosak ganti dengan yg amanah …kutip semua gengter kampung tinggal buang terus ke kandang harimua hidup pun susah rakyat yg lain belabur pun cabut sebb oleh gengter2 beraja jela ….insyallah ada sinar baru untuk konoha itu saja cara nya anda nya……pra….go….go Ingat seperti nagara lain bye 😮😮😮,0
2025-03-26T14:47:44Z,@el-reyhanprasetyo,MasyaAllah luar biasa analisanya <br>Sehat selalu bang,0
2025-03-26T07:49:56Z,@aisyahanifah5592,Betul setujuuu..emang bener seperti itu...ekonomi skrang sdh melemah....daya beli masy sdh menurun..terutama kelas mnengah...kelas bawah mungkin bnyak tunjangan ad.bntuan blt..bandos dll..mereka tetselamatkan..tp yg kelas mnengah .keatas ga mampu ..mungkin hsmpir turun kevel bawah...hmpir mnuju miskin...ini yg kami rasakan..sebagian kls mnengah..tabungan .2 sdh hampir abis..mnutupi mkan sehari hari...smbksko mahal...daya beli sdh munukik tajam kbawah..betul sekali..ap yg di prediksi anak muda ini ..pas bnget.brtul bnget...ap yg aku rasakan...❤❤❤❤❤😭😭😭😭,1
